song_id|song_title|song_release_date|song_release_year|song_release_month|song_release_day|apple_music_player_url
315544|The 5 Best Beats of 2013|2013-12-23|2013|12|23|https://genius.com/songs/315544/apple_music_player
598247|1 Of Those Weaks|2014-11-28|2014|11|28|https://genius.com/songs/598247/apple_music_player
410916|Jealou$y|2014-05-25|2014|5|25|https://genius.com/songs/410916/apple_music_player
5372|The Art Of Storytellin' Part 4|2007-12-04|2007|12|4|https://genius.com/songs/5372/apple_music_player
2348654|Banned From TV|2015-10-30|2015|10|30|https://genius.com/songs/2348654/apple_music_player
512444|​warm|2014-09-02|2014|9|2|https://genius.com/songs/512444/apple_music_player
3046810|Colombia Heights (Te Llamo)|2017-04-28|2017|4|28|https://genius.com/songs/3046810/apple_music_player
2274519|Elephant in the Room|2015-08-05|2015|8|5|https://genius.com/songs/2274519/apple_music_player
50042|Fat Raps (Remix)|2010-08-31|2010|8|31|https://genius.com/songs/50042/apple_music_player
445059|XXL Freshmen 2014 Cypher - Part 3|2014-06-06|2014|6|6|https://genius.com/songs/445059/apple_music_player
598273|U&I|2014-11-28|2014|11|28|https://genius.com/songs/598273/apple_music_player
598194|When I Get Back|2014-11-28|2014|11|28|https://genius.com/songs/598194/apple_music_player
598260|Dangerous|2014-11-28|2014|11|28|https://genius.com/songs/598260/apple_music_player
2943|Man Down|2007-09-11|2007|9|11|https://genius.com/songs/2943/apple_music_player
4338|Final Hour|2010-08-31|2010|8|31|https://genius.com/songs/4338/apple_music_player
82871|I Feel Good|2012-08-14|2012|8|14|https://genius.com/songs/82871/apple_music_player
508863|H8M4CH1N3|2014-08-22|2014|8|22|https://genius.com/songs/508863/apple_music_player
2345491|Luv Is Rage [Tracklist + Album Artwork]|2015-10-30|2015|10|30|https://genius.com/songs/2345491/apple_music_player
3168547|Let You Know|2017-07-23|2017|7|23|https://genius.com/songs/3168547/apple_music_player
3169025|Bag|2017-07-23|2017|7|23|https://genius.com/songs/3169025/apple_music_player
598279|T$RL|2014-11-28|2014|11|28|https://genius.com/songs/598279/apple_music_player
255827|Leave You Alone|2013-11-05|2013|11|5|https://genius.com/songs/255827/apple_music_player
4294|Dedication 3|2008-12-16|2008|12|16|https://genius.com/songs/4294/apple_music_player
598215|*NSTYNCT|2014-11-28|2014|11|28|https://genius.com/songs/598215/apple_music_player
5305|High Rise|2010-08-31|2010|8|31|https://genius.com/songs/5305/apple_music_player
427846|Go Crazy (Remix)|||||https://genius.com/songs/427846/apple_music_player
984|Mr. 17.5|2006-12-12|2006|12|12|https://genius.com/songs/984/apple_music_player
346188|Silver|2013-12-13|2013|12|13|https://genius.com/songs/346188/apple_music_player
598165|Givin N' Takin|2014-11-28|2014|11|28|https://genius.com/songs/598165/apple_music_player
5257|Undisputed|2008-10-14|2008|10|14|https://genius.com/songs/5257/apple_music_player
54101|All The Way Gone|2011-08-19|2011|8|19|https://genius.com/songs/54101/apple_music_player
3238005|The Way Life Goes|2017-09-16|2017|9|16|https://genius.com/songs/3238005/apple_music_player
